"","Country","LIFE EXT","MORT RATE","POP TOTAL","POP URBAN","POP 0TO14","POP 15TO65","POP 65UP","POP 80UP","NumBeds","Date","NumConfirmed","NumDeaths"
"774","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/6/20",0,0
"775","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/7/20",0,0
"776","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/7/20",0,0
"777","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/7/20",0,0
"778","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/7/20",0,0
"779","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/7/20",0,0
"780","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/7/20",0,0
"781","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/7/20",0,0
"782","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/7/20",0,0
"783","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/7/20",0,0
"784","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/8/20",0,0
"785","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/8/20",0,0
"786","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/8/20",0,0
"787","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/8/20",0,0
"788","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/8/20",0,0
"789","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/8/20",0,0
"790","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/8/20",0,0
"791","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/8/20",0,0
"792","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/8/20",0,0
"793","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/9/20",0,0
"794","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/9/20",0,0
"795","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/9/20",0,0
"796","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/9/20",0,0
"797","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/9/20",0,0
"798","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/9/20",0,0
"799","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/9/20",0,0
"800","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/9/20",0,0
"801","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/9/20",0,0
"802","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/10/20",0,0
"803","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/10/20",0,0
"804","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/10/20",0,0
"805","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/10/20",0,0
"806","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/10/20",0,0
"807","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/10/20",0,0
"808","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/10/20",0,0
"809","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/10/20",0,0
"810","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/10/20",0,0
"811","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/11/20",0,0
"812","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/11/20",0,0
"813","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/11/20",0,0
"814","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/11/20",0,0
"815","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/11/20",0,0
"816","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/11/20",0,0
"817","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/11/20",0,0
"818","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/11/20",0,0
"819","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/11/20",0,0
"820","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/12/20",0,0
"821","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/12/20",0,0
"822","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/12/20",0,0
"823","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/12/20",0,0
"824","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/12/20",0,0
"825","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/12/20",0,0
"826","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/12/20",0,0
"827","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/12/20",0,0
"828","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/12/20",0,0
"829","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/13/20",0,0
"830","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/13/20",0,0
"831","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/13/20",0,0
"832","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/13/20",0,0
"833","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/13/20",0,0
"834","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/13/20",0,0
"835","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/13/20",0,0
"836","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/13/20",0,0
"837","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/13/20",0,0
"838","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/14/20",0,0
"839","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/14/20",0,0
"840","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/14/20",0,0
"841","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/14/20",0,0
"842","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/14/20",0,0
"843","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/14/20",0,0
"844","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/14/20",0,0
"845","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/14/20",0,0
"846","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/14/20",0,0
"847","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/15/20",0,0
"848","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/15/20",0,0
"849","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/15/20",0,0
"850","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/15/20",0,0
"851","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/15/20",0,0
"852","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/15/20",0,0
"853","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/15/20",0,0
"854","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/15/20",0,0
"855","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/15/20",0,0
"856","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/16/20",0,0
"857","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/16/20",0,0
"858","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/16/20",0,0
"859","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/16/20",0,0
"860","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/16/20",0,0
"861","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/16/20",0,0
"862","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/16/20",0,0
"863","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/16/20",0,0
"864","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/16/20",0,0
"865","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/17/20",0,0
"866","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/17/20",0,0
"867","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/17/20",0,0
"868","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/17/20",0,0
"869","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/17/20",0,0
"870","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/17/20",0,0
"871","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/17/20",0,0
"872","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/17/20",0,0
"873","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/17/20",0,0
"874","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/18/20",0,0
"875","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/18/20",0,0
"876","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/18/20",0,0
"877","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/18/20",0,0
"878","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/18/20",0,0
"879","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/18/20",0,0
"880","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/18/20",0,0
"881","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/18/20",0,0
"882","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/18/20",0,0
"883","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/19/20",0,0
"884","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/19/20",0,0
"885","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/19/20",0,0
"886","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/19/20",0,0
"887","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/19/20",0,0
"888","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/19/20",0,0
"889","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/19/20",0,0
"890","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/19/20",0,0
"891","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/19/20",0,0
"892","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/20/20",0,0
"893","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/20/20",0,0
"894","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/20/20",0,0
"895","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/20/20",0,0
"896","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/20/20",0,0
"897","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/20/20",0,0
"898","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/20/20",0,0
"899","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/20/20",0,0
"900","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/20/20",0,0
"901","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/21/20",0,0
"902","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/21/20",0,0
"903","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/21/20",0,0
"904","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/21/20",0,0
"905","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/21/20",0,0
"906","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/21/20",0,0
"907","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/21/20",0,0
"908","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/21/20",0,0
"909","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/21/20",0,0
"910","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/22/20",0,0
"911","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/22/20",0,0
"912","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/22/20",0,0
"913","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/22/20",0,0
"914","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/22/20",0,0
"915","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/22/20",0,0
"916","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/22/20",0,0
"917","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/22/20",0,0
"918","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/22/20",0,0
"919","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/23/20",0,0
"920","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/23/20",0,0
"921","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/23/20",0,0
"922","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/23/20",0,0
"923","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/23/20",0,0
"924","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/23/20",0,0
"925","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/23/20",0,0
"926","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/23/20",0,0
"927","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/23/20",0,0
"928","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/24/20",0,0
"929","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/24/20",0,0
"930","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/24/20",0,0
"931","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/24/20",0,0
"932","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/24/20",0,0
"933","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/24/20",0,0
"934","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/24/20",0,0
"935","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/24/20",0,0
"936","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/24/20",0,0
"937","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/25/20",0,0
"938","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/25/20",0,0
"939","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/25/20",0,0
"940","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/25/20",0,0
"941","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/25/20",0,0
"942","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/25/20",0,0
"943","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/25/20",0,0
"944","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/25/20",0,0
"945","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/25/20",0,0
"946","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/26/20",0,0
"947","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/26/20",0,0
"948","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/26/20",0,0
"949","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/26/20",0,0
"950","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/26/20",0,0
